new_id,original_id,unique_idx,topic,label,TEXT
5498,113,11223,race,1,"黑人由于自己悲惨的历史命运，积极的参加各种社会活动，积极的投票，从而加强了自己的政治影响力，而以希拉里为代表的政客为了获得这些黑人的支持（就是为了选票）从而在不涉及自身核心利益的前提下，给予黑人超出常人的不公平待遇。,对女性，同性恋人，"
5499,12663,29747,race,0,我之前接触过一个老师，也是吃素，疑似加籍印度人，我猜他种姓不低，因为长得比低种姓白很多
5500,12902,2645,race,0,他说的也没错 本来这就是在中国很普遍的现象 都说美国人双标 日本人无大义 印度人喜欢yy 其实回过头来看中国人也大多这样
5501,6742,27973,region,1,我语文老师是个很智慧，很nice的女人。我觉得她通情达理，洞察人性。 直到有一天她跟全班抱怨河南人素质差。。。。也许是个人都不能避免刻板印象吧。这么好的人都多多少少会有点歧视。
5502,3077,3438,gender,1,评论区真是吓人，那么多人给男的洗白吗？迫不及待地把自己代入了视频中男性的角色，然后就是 暴力有理 ，妻子烦了你就要打回去。真是叹为观止。
5503,8434,8308,race,1,你觉得是拿枪的警察受迫害的风险比黑人受迫害的风险大？ 你只是站在了警察的立场上考虑问题， 是我理解错了还是你有失偏颇
5504,3942,7165,region,0,5公里最快成绩17分11秒，煤渣道，曾经认识一个5公里15分多的，当时我还是18分多，扣了我两圈，区运动会，把他自己项目的市记录破了个遍，他是我学长，后来是黑龙江省5公里第一。。。
5505,12390,24707,race,0,吕布大战服部半藏那一段抄的是已故美籍亚裔动画家Monty Oum的生死幻想第二部，你可以找来看一下。
5506,11470,20257,race,0,我们学校老师告诉我们只要有一个女生感和黑人谈恋爱，我这门课你必挂。
5507,5625,21631,race,1,我已经好久没有跟她联系过了。。跟我很要好的朋友。她们都是乖孩子。都不上网的。我手机里有他们的电话。可是。有一次坐公交车的时候。手机被小偷偷了。我趴在床上哭了整整一个星期。 我就见过黑人。别的人。我就没见过了。-0-。 高鼻梁。蓝眼睛。应该是美国人吧。
5508,12642,13955,race,0,没有喜欢美国黑人啊 只是喜欢美黑 喜欢黑肤色而已
5509,2051,8577,race,0,学欧美，特别是法国男人，用同居生子代替结婚生子。还有黑人摆烂更进一步那种。
5510,8046,14896,race,1,我老乡讨不讨厌黑人，我都不知道，你都知道了？？？我们这种乡下人，这辈子都没见过外国人，凭什么讨厌黑人？
5511,6402,19809,region,0,新疆库尔勒香梨，我们这边都是洗了直接吃。因为个头很小，怕有蜡最多用热水过一过。
5512,171,18676,race,1,你是哥哥嘛要让着妹妹没人说是歧视男性，你是姐姐嘛要让着弟弟一大堆人追着骂，怎么回事？
5513,3760,4878,region,0,年薪20万，在北京你只能跟别人合租。。。
5514,3156,13075,gender,0,首先，任何人受歧视都需要反对，和性别，种族，年龄，身份都无关。
5515,4753,3596,race,1,我一直都很歧视黑人 正直勤劳的不算， 所以我一直觉得当初白人歧视他们是有道理的
5516,6966,5342,race,1,黑人到重庆超市骂人试一下？
5517,11602,26957,race,0,除臭剂应该挺有用的，健身房里的印度人都没味
5518,9485,31280,race,0,白皮肤金毛的人，身体里流淌着攻击的血液，完全和黄种人不一样。
5519,656,32573,race,1,一些黑人明知有艾滋还故意传播，甚至打着爱情旗号拉女孩下水贩毒，却从不负责！这些都是血的教训，请各位自爱自重，尤其女孩远离黑人最好
5520,4989,35664,race,0,“中华人民共和国各民族一律平等。国家保障各少数民族的合法的权利和利益，维护和发展各民族的平等团结互助和谐关系。禁止对任何民族的歧视和压迫，禁止破坏民族团结和制造民族分裂的行为。《中华人民共和国宪法·第一章 总纲·第四条》
5521,765,17735,region,1,我自从听过mmp之后就知道它的涵义啊，很好猜。比这恶毒的多了去了。你要是认为mmp就脏到不忍说的程度，那你们四川人骂人的技巧还真温雅。骂人就是骂人，若真是相互不熟，心怀怒气，我就是说一句“有病吧”都可以干起来。
5522,10338,25320,race,0,最后，我说的修改是关于你的关于广东黑人问题中关于山东大学女生的回答。再见，晚安
5523,8542,27539,race,1,他们那群外国人觉得我们有墙，闭关锁国看不到国外的任何信息，觉得中国人都智障，都好骗，所以照搬照抄，甚至墙内外两幅面孔，在大陆捞钱，在外网讽刺中国，比如小马在纽约，最近又作妖，在油管引导黑人华人矛盾，说中国人卖黑人牙膏歧视黑人，导致采访的黑人非常愤怒
5524,2512,33243,race,1,我毫不同情，不过是批了个中国皮的美国人，他们决定加入美国就已经非我族类。干起仗来对我们渗透的威胁更大，
5525,1340,1962,gender,1,我的重点是答主是怎么通过一句不要侮辱女性联想到女权的
5526,8006,12552,race,1,"我想起那个被“BLM”暴徒抢劫的华人老板，他老实本分，却被黑人暴徒洗劫了，而且暴徒还当面嘲讽他，把他的尊严撕得粉碎。这样的黑人，值得支持吗？,卑微的亚裔：我们帮美国黑人伸张正义，黑人却嘲笑我们店铺被抢！,华裔明明遭受着比黑人更大的不公，"
5527,2155,20691,region,1,wtf？我是河南人，我觉得从动画聊到地域歧视这脑洞大开，都是中国人。
5528,1744,37050,race,1,"不了解。不清楚。不过我自己脑补了两种答案。,1、亚裔也有很多被枪杀，但不会闹，所以关注度不够新闻不怎么报。（信息渠道缺失）,2、黑人是真的不行，导致警察经常下狠手致死。而亚裔通常都很老实，不会和警察怼，犯罪率比黑人低太多太多，"
5529,1890,24487,region,1,因为大家都被新疆人骗过，所以自然而然的就代入了，说到底，自己把名声搞坏了
5530,6029,16990,region,0,避战保船是李中堂的指令，堂堂世界第三舰队不打击鬼子运输船队，躲在威海等死，鬼子从辽东走到山东得多少年?:北洋成了李的私家卫队。北洋就是李的荣华富贵。不败才怪呢。
5531,11026,29495,race,0,是不是像复联四一样，美队把盾牌交给一个黑人，未来是你的[思考]
5532,4459,182,gender,1,我真的佛了，一个大男人怎么能做到这么恶心，祝他早日凉凉（真的很心疼我大哥了）
5533,4130,31812,region,0,贵阳夜郎谷，我去过门票四十，但去完后感觉没意思感觉不值票价。ps或许我不懂艺术吧
5534,9107,4041,race,0,但是答主说的是新疆的少数民族哦，中国籍
5535,2445,19459,region,0,以前因为无知和经历少歧视过山东方言口音重的人，现在在努力改变自己的看法。每天面对山东人不断在脑子里刷他们的才华。努力改变偏见。
5536,4220,14899,region,0,我在贵阳试了一小口，就门牙要下来的一小口，那一股鱼腥味扑面而来。。。接下来我吃啥都压不下去，只能连喝两盅酒，才恢复味觉
5537,2898,10336,region,0,哎哟牛逼呢，我哪里有优越感了呢，外地人不懂大连话就不可以了呗，外地人不懂上海话就可以了呗，我还会宁波话广东话呢，不懂东北话不行，那我觉得我会的语言谁不懂也不行，你舒服了吗？
5538,4114,23758,gender,1,越仇女的男人，越会鉴婊。越爱女的男人，鉴婊能力越差。
5539,8664,25995,race,1,"这个事说来话长，概括起来可以说是3K党为代表的种族主义歧视与美国黑帮的做派共同作用的结果。,讲这个之前来看佛洛依德的之死的前半段。,上面视频可以明显看出，黑人没有明显的暴力行为，没有逃跑等方式，只是口头争辩。警察也没有开枪杀人。"
5540,9050,3639,race,1,没有事业心人设卖惨的怨妇是郑爽，不择手断炒作踩人上位甩了塘主诬陷人家渣还黑人半年后才在一起的现任雇水军骂了人家几百万；睁眼说瞎话双标的没有一个好东西，你们的存在跟媒体通稿炒作一样天天为她的罪恶添砖加瓦，有什么资格一边替你主子造孽一边要求受害者当圣母
5541,4556,1078,region,0,吃海底捞 是放弃了作为重庆人的骄傲
5542,2930,3098,region,1,井盖？什么是井盖？我在河南长这么大根本没见过井盖
5543,733,8659,region,1,说得很对，有素质的外地人也能相处得很好，没素质的上海人我们也要吐槽的，关地域什么事啦，然而最烦一部分人意识不到自己素质低，张口闭口你们上海人排外╮(╯▽╰)╭
5544,2683,29157,gender,1,监狱？顺便说一句感觉男女共用一个澡堂有点恶心，会不会有人在里面安摄像头...男女共用的话安起来很方便吧...
5545,4328,17077,region,0,江苏的？
5546,2336,18651,race,0,好，听你的你爷爷已经把你爸爸带走了 = =！你不跟着一起去凑个三代同堂？诧异黑人脸。
5547,1768,24637,region,0,...“妓女”的暗示性文字联系“没有什么不雅”...我要搬家到河南去了。呵呵。\r\n\r\n2008-11-13 20:49:28 rainybell (郑州) \r\n无非是妓女也叫女史呗，不觉得有什么不雅的，妓女的文化素质本来就高。\r\n
5548,1092,20042,race,0,最简单的，跨栏都是白人和黑人把控的，突然杀出来一个黄种人和他们拼，在肤色上面黄种人都会支持吧。。但是游泳就不一样了，亚洲很多国家都有一席之地当然没孙杨什么事
5549,2095,35861,gender,1,工科女，毕业的时候校园招聘清一色的都是只要男生，而且只要是个男的，不看成绩不看长相，立马签，女生一律不要。
5550,4547,8580,region,0,重庆版万能钥匙
5551,2952,34940,race,1,没关系的，这只是他们没底气的做法，我个人根正苗红的军人世家，从爷爷那代参加抗美援朝回来后我们基本到了年龄去就入伍，从小接受爱国教育，所以我个人极度厌恶讨厌甚至仇视日本，但是我从没瞧不起日本的科技技术，师夷长技以制夷，
5552,3943,23163,race,1,这方面太恶心了印度人…
5553,5176,30753,region,0,坐标上海，突然想和你一起去看电影，嘛，你好像在北京。
5554,5302,33704,region,0,多了解下中共当年让绿绿在清真寺养猪，让西藏农奴翻身的过程你就会明白，什么宗教、民族都不是根本矛盾，根本矛盾是阶级矛盾，民族问题是阶级革命时常穿的一件外衣而已
5555,2106,34797,gender,0,那里成反抗压迫了？女子出轨，被丈夫发现成压迫了？
5556,1954,24464,region,0,河南人偷井盖是什么？
5557,9929,19097,race,0,这是很久以前的一期娱百，俩人采访陈冠希余文乐的时候比兄弟情以及后面猪扇黑人巴掌都超有爱的~~
5558,3958,25318,gender,1,哈哈哈哈哈哈哈哈我都笑了。付出辛苦生孩子还不被法律承认价值的女方是获益者？？？我不反对财产划清界限，我反对抹杀女性生育价值。
5559,5335,28666,race,1,"美国政权太年轻，对于处理本国少数民族族裔没经验，缺乏长远规划不会弄。,如果要避免黑人问题，美国当年殖民者奴隶主就不该搞什么三角贸易贩卖黑奴到美洲，劳动力用欧洲穷白人；19世纪废除奴隶制后，"
5560,11701,18652,race,0,就是内里是白人西方文化，长的是东方黄种人的脸，是不是很像香蕉，俗称banana
5561,9558,17073,race,0,美洲大陆是我们黄种人的，我们早晚要夺回来！
5562,10215,12847,race,0,比皮肤滑、紧实有弹性，我们是永远比不上黑人滴
5563,10069,13372,race,0,终于看到一个敢讲公道话的，楼楼顶住！一大拨撕逼黑人的正赶往途中[酷]
5564,818,27996,race,0,一个爱吃猪肉的美国二代移民黑人穆斯林同性恋女性点了一个赞
5565,3467,295,region,0,嗯呐，东北话，村子的意思。。。其实就是挺破的一郊区
5566,6902,28078,race,1,只希望赶紧分手，对于萌德歧视黑人是完全无感的
5567,5318,21736,race,1,"当前世界有个不成文的怪规则: 你说黑人的肌肉,体格比黄人好.OK.没问题.但你要说黄人的大脑比黑人发达.sorry.你犯罪了..."
5568,3052,31792,region,1,你们贵州人 都又矮又黑又瘦的！ 你怎么这么胖咯？
5569,626,27550,gender,1,女性身为女性就是原罪吧，谁让女性体力小呢，看起来就好欺负，就是让人有犯罪的冲动呢。（纯粹感慨）
5570,4070,15220,region,0,就烧汽油柴油不污染？我在大西北或者内蒙古建电站，在北京开电车，怎么就不比天天北京开燃油车污染低了？集中火力供电怎么就比分散每台燃油车污染多了？我收集尾料尾气不比你每台车分散处理方便？除非你故意胡搅蛮缠不承认
5571,778,33412,region,0,山东，河北，湖南，广西，四川。中国的精兵所在。
5572,1372,1064,region,1,没什么好包容的，越是包容越是无耻，比如，你给好心给他一碗面，他却还要抢你钱包。我就不怎么待见河南人， 一个两个河南坏人，运气不好，我忍了， 三个四个都那样那么即使10个中有两个好的，我也不要了。。真话，
5573,5365,9522,race,1,中国古代把黑人叫昆仑奴，把欧洲人叫黄毛怪，所谓黑人白人黄人不过是欧洲人自以为高人一等，事实上很多中国人皮肤比欧洲白多了，中国在国家强大的时候被欧洲人当做白人，只是清朝落后以后又被划成了黄人。
5574,963,32075,gender,1,当年浪漫的土耳其刚出来，土耳其议会就提议被强奸的女性直接嫁给强奸犯，然后就有人说这下你们还想去浪漫的土耳其吗？
5575,2079,33110,region,1,也不行啊，大陆一个区也不行啊，不是还有广东人，胡建人，新疆人，河南人，上海人，北京人，苏南人，苏北人，东北人，汉族人，少数民族人，歧视链这东西太常见了
5576,7462,22262,race,1,您是活雷锋，您会无条件帮助别人，还不是一次两次？ 按你这个逻辑，美国国内黑人歧视是源于白人的不自信？破案了？
5577,1430,3490,gender,1,女的？吵架这么厉害！
5578,8551,23525,race,1,如果你是白人，抢劫的是黑人，你把他头砍下来也没事。如果换过来就不谈了233
5579,1174,23874,race,0,黑人：好
5580,4924,2476,race,1,第一我讨厌种族歧视的人，第二我不喜欢黑人
5581,4922,5114,race,1,品个p，昆仑奴大部分都是印度人和东南亚哎嘿人，只有少数阿拉伯人卖过来的黑非人
5582,4827,34268,region,0,坐标江苏，出了我大山西之后再也没吃上肉蓉面，泪流
5583,9580,5946,race,0,原著里提过比奇丝肤色黝黑这点，找黑人演员来演很正常吧……我挺喜欢这个女演员的
5584,12736,14784,race,0,我在美国住的时候感觉也还好啊…大晚上门都没关就去睡觉了，自行车没锁天天放楼下也没事啊，可能黑人区比较那啥吧……
5585,1019,14379,gender,0,无论是对祖母还是小公爷，刚觉得有点入戏，镜头转到女主面无表情的脸，所有酝酿出来的情绪就都给你一口堵回去。这剧看得可真让人窝火。
5586,2214,20613,gender,1,这种傻逼匪徒，就这样的命吧。女人质在台阶下，嫌犯整个脑袋全部暴露，特警隔两条街都能狙死他
5587,4922,19149,gender,1,我就是在房子35万，欠债30万，要求加名字，被人狠狠的说了。说女人物质，凭什么。
5588,4831,1374,gender,1,得了吧，知乎上打拳的男人都在说这两个女生活该，别什么都推到女权身上
5589,1240,9268,race,0,黄种人的双眼皮会随着年龄增长比例越来越高
5590,5831,13186,region,0,东大本科是日语教学，相比较起来在往后的欧美进修申请也没有太大的帮助。 如果是为了更好的未来的话，从南开转学到新加坡的大学或者香港的大学，对未来申请更有帮助。 不过答主是为了梦想，去东大无可厚非。
5591,531,27278,gender,0,是不是长得帅的空少都自带招妹属性啊，前男友是空少，但是他说他绝对不找空姐。
5592,2513,28746,region,1,该！抢的既是身边人又是老人，王八蛋都不这么干！搁天津这叫狗烂儿，混混儿都看不上这种人！
5593,7642,6644,race,1,"The,Hate,U,Give。讲道理本质还是黑人社会地位低下造成的，就像里面警察说的，"
5594,2756,23939,gender,0,讲起送花这个事，我前男友从来没送过花，有一年情人节室友收到很大一束花，我羡慕的和他讲，他说花不就是植物的生殖器嘛，当然如果你想要我也可以送 _
5595,99,3857,race,1,看打大家的回答，貌似几乎都谈到的是直观看到对于某一性别在生活就业等等受到的不公平待遇。中国长达几千年的男尊女卑的思想还影响下还存在着一些其他方面的表现。比如，一个女生如果行为举止比较男性化，
5596,2733,16857,region,1,长得丑，连黑社会都没法捞！你说这个世界看不看脸？香港14K黑社会大佬陈慧敏在接受媒体采访，明确表示，挑门生都要高高大大的，不要长得像烂仔黑帮的！被黑社会丑拒，问你绝望不绝望？
5597,958,17411,race,0,我一直觉得，中国传统的重男轻女，生不到儿子就不罢休，除了与一直流传的观念有关以外，这些电视剧也是做出了巨大贡献的
5598,661,6719,region,1,我并不是歧视河南人，我觉得河南人有很多好的，但有的人，真的不怨别人看不起你又往你身上扣帽子！ 只能说，这个地方的坏人给这个地方摸了黑！ 而且河南的穷并不是错，为什么那么多人黑河南人贩子，还记得黑煤窑的事儿吗?
5599,2731,32779,race,1,不管美国中国还是哪个地方，地域歧视，外貌歧视，校园暴力都有，美国电影也应该看的出来。概率问题而已。
5600,3029,24135,race,1,我曾经极度反感美国警察，但后来意识到美国不是中国，随便一个人兜里都可能摸出加特林，这种情况下，只要你反抗，就有可能开枪。
5601,1920,13373,region,0,新疆人，看到这个答案突然想起朋友的一个段子，新疆人管牛奶叫奶子，然后有一次朋友妈妈去外地出差，想买点牛奶就问别人，唉给我来点你们这的奶子，结果对方表情很奇怪
5602,2476,23978,gender,1,哈哈哈哈哈哈哈，说女生说你是直男，纯属是想找个词来骂你，为了表示自己有文化不脏字的优雅时髦骂人，才会说你直男。
5603,4111,36719,region,0,还好山东每年是下午出成绩
5604,11140,23701,race,0,嘘，南京这座城市之前让我记得最深的是918大屠杀国家的悲伤，二战祸害最深的地方，但是现在让我记得南京最多的是这座城市真是热爱国际友人，南京审计大学的黑人事件、“南京师傅大学国旗事件”，南京的骄傲，国人的耻辱
5605,904,7254,region,1,时间点没变的话，在社会主义初级阶段的中国，找个台湾人演胡八一是什么意思？打架的时候会不会喊“你要怎样？”会全程配音吗？港台腔或者蹩脚的普通话说毛主席语录，观众会不会跳戏？
5606,11574,25530,race,0,我坐AA一半以上的空乘都是黄种人，说中文的。
5607,8740,24379,race,1,真不是事比，这点得和黑人学学，亚裔太不敏感了，有时被歧视了还替人家说话，还觉得是自己做得不好，这能不被欺负么。
5608,3174,10816,race,1,"[好奇]鬼子就更不对了吧。鬼子可是对侵华日军的称呼，和日本技术人员有什么关系。,大日本贬低中国可太秀了，大可不止指领土吧，"
5609,547,25893,region,1,难不成全山东的农民都是坏人嗦，你这太危言耸听了吧。。。
5610,515,20587,gender,0,做为一个地地道道正儿八经，说话从来不拉稀摆带的重庆崽儿，重庆美女确实多。夏天走街上，一个字形容腿
5611,220,13044,race,0,无意中看到答主的回答，觉得超级赞同，也和我一直的想法完全一样。确实，尽管高精尖岗位仍然以男性为主，但越往上越注重能力，而自己有了足够优秀的能力才能真正摆脱性别歧视。
5612,3678,5877,gender,0,歧视男性？ 笑了，“只要女性还需要生孩子，忍受月经的痛苦”就没有歧视男性一说。
5613,2198,29072,gender,1,这么恶心的男的，处了四年没发觉？
5614,3919,37267,region,0,其实还真蛮想去贵州的
5615,5622,13861,race,1,在歧视亚裔或华人问题上，是欧洲严重还是美国严重，各有什么特点？
5616,2904,24772,race,1,曾经排华法案签订前也出了个华工劳动保障法案！这个法案的出现必然导致各州的效仿，曾经为美国做出伟大贡献的华工，他们去哪了呢？最后附上一首诗：起初他们追杀共产主义者，我不是共产主义者，我不说话；接着他们追杀犹太人，
5617,4131,32576,race,0,尼泊尔我不知道，印度人很多是没法选择，穷人连姓都没有，全国奉行精英教育，而精英教育出来的优等生比如IT，很多都选择了去发达国家
5618,3276,33538,region,0,什么时候河南也是北京的了？
5619,1954,16077,gender,1,所以你为什么觉得大家针对女生对女生恶意大？就算他是男生处理失误不专业也一样被质疑舞台专业性，更何况假唱对嘴出名的爱豆，管你男女后果还能有什么不一样
5620,1707,19697,gender,1,就离谱，女方要是出轨了，再和男友来一炮之后反告强奸怎么办？
5621,3162,7136,region,0,户口是跟高考息息相关的！也是最重要的一条。而深圳户口高考是广东的高考，难度为地狱模式！仅户口来说，深圳的户口一文不值！不说比北上，都比不上天津，新疆，西藏，陕西的。
5622,4106,13377,region,0,内蒙古黑怕(微信微笑脸)
5623,4285,24113,race,1,基本上友好相处的可能性还有么？日本政府公然向大海里排放核废水？这种反人类的行为和自私自利到极致的民族不该从地球上抹掉么？
5624,9249,19829,race,0,然而问题是就算五分的片子只要是印度人演的就会有八九分
5625,3174,27735,gender,0,可爱的男孩子也好看呀
5626,4753,18192,gender,0,尚雯婕不是严格意义上的复旦才女，好像是个三本的什么专业
5627,1227,14410,region,1,人都有自己的原则。当着你面理直气壮说锁的发明是因为河南小偷太多，拐卖妇女的都是河南人，河南没什么可以旅游的，让他们原谅去吧。我一个也不原谅。
5628,13,9335,gender,1,这有什么奇怪了。在某国只要女人没有明确表示自愿，都可以告强奸
5629,6607,5289,race,1,人家黑命贵也是自己打拼出来的，不懂得可以补课一下美国历史，看看人家黑人是怎么抗争得到现在的地位的，不打不拼，就想跟人家平起平坐，
5630,2074,36211,gender,1,可以说我直男癌，我绝不会找我女朋友借钱
5631,5408,25910,race,1,有的，一个人被尊敬或被歧视完全取决于个人的才华与能力。这就是人性。同样一个人种也要看整体对人类的科技发展与经济发展贡献有多少。而黑人基本没对人类发展有啥贡献，大黑人所在国经济发展不好。大部分黑人比较穷。另黑人工作态度不怎么好，比较懒，
5632,1371,12507,gender,0,但是还是不能理解为什么要有个玛丽苏女主一直蹦 ，文物上交我也认了为什么还要加一些莫名其妙的配角啊==
5633,2271,13165,region,0,又不是所有河南人都骗你还都这么说 你碰到一个坏人如果他是其他地方的人 那你也会因为这个人而对其他地方产生地域黑吗
5634,4787,2354,gender,0,辣么优秀的男孩子，除非我眼瞎了不然不会脱粉hh
5635,187,24093,gender,0,巩俐在哪里！我明明记得她喊星星的样子简直就是仙女下凡！
5636,2137,12972,region,1,你随意。就算我没说明是我听说的，也不能独断就是我瞎猜的吧？另外~有理有据您别删评论啊。我这个逗逼只不过复述一下事情，或许还不会讲故事，然后我就瞎、我就臆测、我就造谣了。您随意，反正事实就是事实。顺便一说，就算法律再严也有违法的人、也有钻空子的人，我补一个只是想说别没事作死，您那么喜欢讨论什么合不合规的问题，我只能庆幸您没有生在当年的新疆。
5637,6843,27972,region,1,那你们四川人太小气了，上次去成都玩，都不说送个熊猫当礼物
5638,1741,3120,region,1,河南杂种丧尽天良坏事做绝必遭天谴！
5639,9957,27011,race,0,他是说，黑人跳回去，赢得了尊重，刘翔跳回去，赢得了漫天骂声
5640,1275,28815,region,1,太魔幻了，那个宁波人上窜下跳说盆地见识短，素质低。这被怼不是很正常？但凡脑子正常的四川人不骂他就算素质高了
5641,6726,835,race,1,黑人并不反对种族歧视，他们大部分人只是反对自己被歧视
5642,1262,30521,region,1,网络排外也正常呀 的确好多人混子来北京呀 没说错吧 是哪里都有好人哪里都有坏人 别的地方都是混的好来北京 东北是最好的最不好的都来 那是人家的家乡被破坏了 难道不应该说说吗
5643,3322,12060,region,0,是啊，老李是第一次来云南，高原看着他唱的好辛苦。61岁啦，以后没有这么近的机会了
5644,10739,16351,race,1,国外生活十年，越觉得自己种族的优越，身为进化完全体的华人而自豪，没有体味，没有狐臭，没有体毛，智商高，勤奋刻苦好学，不懒惰，这十年从无到有的累计财富。对外宣称自己恨种族歧视种族主义者，可心底深处的不屑。
5645,6663,20754,region,0,听到答主这样评价新疆简直开心的飞起(*ฅ́˘ฅ̀*)现在似乎新疆留给外地人的印象只剩动乱 宰客 小偷…能欣赏它的美的人不多啦
5646,2494,10456,race,0,因为美国黑人真的一直在全面斗争
5647,5749,18171,region,0,ok，众人皆醉你独醒好了吧，就你最聪明。麻烦你对比对比苹果日报、壹传媒、台湾的媒体、BBC、CNN、ABC、...几乎所有的西方主流媒体就是给政治宣传用的，一对比我们的官媒还真的是老实的一匹，不过现在越来越会向西方媒体学习了
5648,529,35567,region,1,山东男人特别特别大男子主义，疼人的还好，遇上又自私又大男子又没能力的就剩一地鸡毛了
5649,2722,36379,region,0,我是江苏的，我英语奇差，最后高三选的日语也是131[捂脸]
5650,3078,29814,gender,0,我扯个题外。 其实事业稳定下来，就可以直接生了。
5651,466,7350,region,1,好人不偷井盖 有病的偷井盖 所以请骂有病的人 不要集体黑河南
5652,500,2514,region,1,你想看你的男神就去看香港小报啊，何苦掏几十块钱恶心自己也恶心了中国电影业呢
5653,9297,24831,race,0,这个我之前看过以前欧洲喜欢买黑人的头颅做装饰品差不多
5654,222,37434,gender,0,少女写真湿漉漉泡在浴盆里。。。
5655,3354,25180,gender,1,为什么大学男生成绩普遍比女生差？
5656,2431,33245,race,1,结论如下：总体而言，亚裔女生比白人女生好看，白人男生比亚裔男生好看
5657,8731,25169,race,1,还看到有人说，很讨厌那个软软，戾气那么重怼人又狠，恶心死了，长得还丑。。 看了之后我黑人问号，？？？你这不是在怼人戾气好重吗？那你讨不讨厌自己？
5658,970,33104,race,0,只要别把艾滋病和种族歧视带过了，都欢迎，历史上中国就很包容。
5659,2203,4633,region,1,天津和这个一模一样 我估计诊所的人都是骗子
5660,1635,10308,race,0,最近看的死侍2里面的亚裔妹子好像也是挑染
5661,1724,4291,region,1,北京人偷井盖？
5662,2956,28863,region,1,在西北晚上是不是会遇到狼？
5663,8557,292,race,1,网络上也是歧视和反对同性恋的居多，你可以看看网易评论。别说同性恋了，黑人，难民，穆斯林，都是被歧视对象
5664,1087,25777,region,1,"话说香港人喊外国人为\""鬼佬\""这说法有没有歧视的意思呢，就像那种我们喊日本人为小鬼子的感觉"
5665,1560,36537,gender,0,你可别扯犊子了对女人要求太高你怕是对要求高有什么误解
5666,2127,35775,race,1,像这种低素质的洋垃圾，哪怕不足以遣返，起码也要采取点严厉措施吧，不要搞得好像“中国人被歧视不敢吭声”，似乎“谁闹谁有理”一样。精选评论说得对，相当一部分人（不管哪个性别、国籍、种族），“他们反对的不是歧视，
5667,1436,12350,region,1,台湾人尤其是年轻一辈的人说话的语气语调都娘们唧唧的，吵架骂人的话跟泼妇骂街一个比样。论吵架，他们的腔调在东北人面前完全硬不起来
5668,3032,10928,region,1,是不是云南毒品当街买啊
5669,312,7533,region,0,那要不要考虑下河南的高复读率？你要是全复读了是不是中央得把分给河南的名额翻倍啊？
5670,3265,36219,gender,0,抛开社会舆论的引导不谈，广大网友对性别战争爆发的促成作用也不容忽视。
5671,1062,12591,gender,0,不是，层主是在表达自己的观点啊。那你说，他就是漂亮，是不是也否定了其他人认为他不漂亮的观点呢，比如，他就是女神。我天这么咬下去，大家不能讲话了呀。。。。
5672,4555,6735,region,0,重庆高三文科[捂脸]看了之后觉得很具有普适性 考试心态那里说的真的很好 每次考完之后就会厌恶学习逃避学习 哎 还是应该趁着难得的空闲时间好好分析一下卷子...
5673,4481,24870,race,1,黑人是一个种群，骂领导通常是特定某个人的某个行为，以对事不对人的原则，你认为骂黑人和骂领导是一个概念吗。以美国黑人的例子为国内皇帝自居的“领导”洗地，居心何在
5674,5293,8669,region,0,答主你好，我请问山西小学英语的话有专业要求吗？我是非师范院校的非英语专业，打算考研以后再考教师。
5675,1912,13104,region,1,年龄歧视，非上海人歧视
5676,2982,33488,race,0,很多国家都有不好的一面啊。中国1949年才真正解放，中途还闹文革。这条路走的艰难。但是中国给予我们的很多，我们一直受着她的庇护。那些崇洋媚外，还反过来诋毁中国的让我难受极了。就像自己的母亲，受了很多苦难，早期被人掠夺财产土地，
5677,909,306,region,1,我看见了另一篇了，那么当时重庆警察回复的“女教师抑郁并受到人肉搜索威胁”系谣言，警察是没有提到吗？警察说的谣言难道是假的？编辑是说警察说谎了？
5678,4823,27652,gender,1,矿工……法律禁止女人从事井下施工。
5679,4132,20850,region,0,哈哈哈哈楼主太可爱了，顺便问一句，贵阳有啥好吃的求推荐，过两天去
5680,4091,21828,gender,1,我不明白，为什么我的评论会被折叠 我只想表达，你马真的恶心 都2020新世纪了还重男轻女呢
5681,11829,28470,race,0,其实当时nba辱华后，大家都去找来中国球星签名，就觉得都差不多。
5682,225,17045,gender,1,其实，仅仅在力量上，女生就不占优势。很多拐卖案件中，女生被制服后控制起来，才给坏人以可乘之机。
5683,1065,31784,region,0,种不种不重要，你要有北京户口你是犹太人我也当你自己人，你要不是北京户口你祖上十八辈在天桥卖艺我也当你外地人。
5684,4389,14241,race,1,居然没有一个上海人骂他黑鬼，骂咱们乡巴佬的时候可不是这样子的哦！看来还是清政府时被殖民留下的后遗症
5685,2650,19461,gender,1,拐卖是以一种强迫的手段借用女子子宫，而法律保护的应该是自愿代孕这一权利，如果以强迫的手段，相信是可以追究法律责任的，这些以强迫手段来使他人代孕的应该是犯罪行为
5686,3138,24941,gender,1,都挺好，只要别是那种除了没长，其他都和恶臭直男癌没啥两样的爹T就行。
5687,681,7048,race,0,想象到那种黝黑黝黑又很瘦高的黑人模特，涂这个肯定巨好看
5688,296,5833,gender,0,感情是相互的，这样的女友不交也罢。
5689,3118,31975,region,1,陕西人喜欢近亲结婚，有歌词为证：“我家住在黄土高坡～爸爸是妈妈表哥～”……
